label,url_length,num_dots,num_hyphen,num_slashes,https,subdomains,has_at_symbol,has_double_slash,has_ip,num_underscores,num_percent,num_digits,num_query_params,has_query,path_depth,suspicious_tld,brand_in_url,is_shortened,suspicious_word_count,url_entropy,hostname_length,digit_letter_ratio,num_special_chars,tld_in_path,longest_digit_run,uses_free_hosting,brand_on_free_hosting,brand_domain_mismatch,text_length,token_count,scam_keyword_count,scam_keyword_density,exclamation_count,caps_ratio,avg_word_length
0,22,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4474,13,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,22,1,0,3,1,0,0,0,0,0,0,3,0,0,1,0,0,1,0,4.0272,6,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,21,2,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.368,10,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,55,1,0,8,1,0,0,0,0,0,0,2,0,0,5,0,0,0,1,4.5086,9,0.1429,1,0,1,0,0,0,0,0,0,0.0,0,0.0,0.0
1,70,3,3,4,1,1,0,0,0,0,0,16,1,1,2,0,0,0,1,4.7908,25,1.0,0,0,3,0,0,0,0,0,0,0.0,0,0.0,0.0
1,23,2,0,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.056,8,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,66,1,2,3,1,0,0,0,0,0,0,4,1,1,1,1,1,0,1,4.5574,24,0.0,2,0,0,0,0,1,208,27,1,0.037037,2,0.037,5.556
1,20,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3.6842,5,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,20,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4464,12,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,32,2,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.965,17,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,28,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6726,19,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,43,1,0,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4.107,15,0.0,0,0,0,0,0,0,220,22,0,0.0,0,0.0279,6.273
0,34,3,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0575,18,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,24,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6573,16,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,58,2,0,6,1,0,0,1,0,0,0,0,0,0,3,0,0,0,1,4.3253,13,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,22,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6635,13,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,20,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4087,12,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,42,1,1,5,1,0,0,0,0,0,0,6,0,0,3,0,0,0,0,4.2141,11,0.0,0,0,0,0,0,0,166,19,0,0.0,0,0.029,6.368
1,52,3,0,3,1,2,0,0,0,0,0,5,0,0,0,0,0,0,0,4.4764,43,0.1429,0,0,3,0,0,0,0,0,0,0.0,0,0.0,0.0
0,23,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7294,15,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,35,2,0,3,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,4.0716,26,0.0909,0,0,2,1,0,0,0,0,0,0.0,0,0.0,0.0
0,27,2,0,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.8842,16,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,23,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6753,15,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,26,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6133,17,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,40,1,0,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3.8562,9,0.0,0,0,0,0,0,0,172,20,0,0.0,0,0.0294,5.8
1,175,2,1,7,1,1,0,0,0,1,0,17,3,1,5,0,1,0,0,5.6127,15,0.0,3,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,84,2,0,6,1,1,0,0,0,0,0,12,0,0,4,0,1,0,0,5.078,15,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,43,2,2,3,1,1,0,0,0,0,0,6,0,0,1,0,0,0,0,4.2374,25,0.2778,0,0,5,0,0,0,0,0,0,0.0,0,0.0,0.0
1,42,2,0,3,1,1,0,0,0,0,0,3,0,0,1,0,0,0,0,4.5585,18,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,45,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.3187,36,0.0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0.0
1,36,1,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.1524,22,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,28,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9677,19,0.0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0.0
0,23,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4473,15,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,22,1,0,3,1,0,0,0,0,0,0,3,0,0,1,0,0,1,0,3.8454,6,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,19,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3264,11,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,61,1,3,3,1,0,0,0,0,0,0,4,1,1,1,0,0,0,3,4.627,23,0.0,1,0,0,0,0,0,240,24,2,0.083333,0,0.0567,6.375
0,21,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6538,13,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,65,5,0,4,1,3,0,0,0,0,0,10,0,0,2,0,0,0,0,4.5861,39,0.4,0,0,10,0,0,0,0,0,0,0.0,0,0.0,0.0
1,43,2,1,3,1,1,0,0,0,0,0,4,0,0,1,0,0,0,0,4.3679,27,0.1905,0,0,4,0,0,0,0,0,0,0.0,0,0.0,0.0
0,20,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5464,12,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,23,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5884,15,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,35,2,0,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.2646,26,0.0435,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0.0
1,79,3,6,3,1,2,0,0,0,0,0,24,0,0,0,0,0,0,0,4.68,70,0.6486,0,0,4,0,0,0,0,0,0,0.0,0,0.0,0.0
0,25,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7835,17,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,19,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4316,11,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,26,2,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.8731,9,0.0,0,0,0,0,0,0,214,23,0,0.0,0,0.0291,5.696
1,22,1,0,3,1,0,0,0,0,0,0,2,0,0,1,0,0,1,0,4.0272,6,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,28,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7265,19,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,26,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7381,18,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,39,2,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.1436,30,0.0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0.0
0,29,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7025,21,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,23,2,0,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.7951,8,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,29,3,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0473,21,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,25,2,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.8635,17,0.0714,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0.0
1,40,3,1,3,0,0,0,0,1,0,0,16,0,0,1,0,0,0,2,4.5276,15,1.0,0,0,3,0,0,0,220,23,3,0.130435,1,0.0407,6.043
1,40,2,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.8939,31,0.0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0.0
0,18,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1972,10,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,32,4,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9528,24,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,25,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9133,16,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,123,3,1,6,1,1,0,0,0,0,0,17,3,1,4,0,1,0,0,5.3431,15,0.0,3,0,0,0,0,1,0,0,0,0.0,0,0.0,0.0
1,64,1,3,3,1,0,0,0,0,0,0,5,1,1,1,1,0,0,1,4.6956,24,0.0,1,0,0,0,0,0,219,26,0,0.0,1,0.0636,6.0
0,21,2,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.4273,13,0.1,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0.0
1,70,2,1,4,1,1,0,0,0,0,0,2,1,1,1,0,1,0,0,4.9774,20,0.0,1,0,0,0,0,1,0,0,0,0.0,0,0.0,0.0
0,20,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5464,11,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,31,3,0,4,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,3.8002,11,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,32,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2028,23,0.0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0.0
1,64,4,1,4,1,1,0,0,0,0,0,0,1,1,2,0,0,0,0,4.4742,17,0.0,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,21,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4633,12,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,28,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7674,20,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,43,1,3,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,4.3266,22,0.0,0,0,0,0,0,0,238,25,2,0.08,1,0.0561,6.4
0,30,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0566,22,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,31,1,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.8087,13,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,46,2,4,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,4.3767,26,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,66,1,2,3,1,0,0,0,0,0,0,5,1,1,1,1,1,0,1,4.5405,23,0.0,2,0,0,0,0,1,249,25,1,0.04,0,0.1641,6.6
1,22,1,0,3,1,0,0,0,0,0,0,2,0,0,1,0,0,1,0,4.0272,6,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,33,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.003,20,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,28,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.6995,12,0.0,0,0,0,0,0,0,145,15,0,0.0,0,0.0252,6.533
1,29,2,0,3,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0,3.9228,20,0.5,0,0,6,1,0,0,0,0,0,0.0,0,0.0,0.0
1,42,3,1,3,0,0,0,0,1,0,0,15,0,0,1,0,0,0,1,4.1713,13,1.0,0,0,3,0,0,0,249,25,1,0.04,0,0.1641,6.6
0,30,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8281,22,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,21,2,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.5226,11,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,72,1,3,3,1,0,0,0,0,0,0,3,1,1,1,1,1,0,1,4.7372,29,0.0,1,0,0,0,0,1,249,25,1,0.04,0,0.1641,6.6
1,22,1,0,3,1,0,0,0,0,0,0,2,0,0,1,0,0,1,0,4.0272,6,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,43,2,1,2,1,1,0,0,0,0,0,7,0,0,0,0,0,0,0,4.3503,35,0.28,0,0,7,0,0,0,0,0,0,0.0,0,0.0,0.0
0,26,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.9791,11,0.0,0,0,0,0,0,0,121,13,0,0.0,0,0.0412,5.769
1,175,2,2,7,1,1,0,0,0,0,0,14,3,1,5,0,1,0,0,5.5198,15,0.0,3,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,41,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.1251,32,0.0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0.0
0,29,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6764,21,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,49,2,1,2,1,1,0,0,0,0,0,16,0,0,0,0,0,0,0,4.4611,41,0.7273,0,0,16,0,0,0,0,0,0,0.0,0,0.0,0.0
0,39,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9359,30,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,57,2,1,2,1,1,0,0,0,0,0,16,0,0,0,0,0,0,0,4.4885,49,0.5333,0,0,16,0,0,0,0,0,0,0.0,0,0.0,0.0
1,35,1,3,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.1147,19,0.0,0,0,0,0,0,0,240,24,2,0.083333,0,0.0567,6.375
0,22,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6635,14,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,28,1,0,3,1,0,0,0,0,0,0,5,0,0,1,0,0,1,0,4.2534,11,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,49,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1913,40,0.0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0.0
1,39,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2462,30,0.0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0.0
1,30,2,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.9232,15,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,40,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0873,31,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,31,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8403,23,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,24,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6573,15,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,50,3,0,4,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,4.1913,27,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,15,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3232,7,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,47,1,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,4.275,27,0.0,0,0,0,0,0,0,219,26,0,0.0,1,0.0636,6.0
1,65,1,2,3,1,0,0,0,0,0,0,4,1,1,1,1,0,0,1,4.6184,24,0.0,1,0,0,0,0,0,250,25,4,0.16,1,0.045,5.92
1,35,3,1,3,1,0,0,0,1,0,0,11,0,0,1,0,0,0,1,4.3573,14,1.0,0,0,3,0,0,0,211,24,6,0.25,1,0.061,5.125
1,35,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1934,26,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,19,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4316,11,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,37,1,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,4.3374,19,0.0,0,0,0,0,0,0,220,23,3,0.130435,1,0.0407,6.043
1,36,2,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.107,27,0.0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0.0
0,32,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0931,24,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,42,1,1,5,1,0,0,0,0,0,0,6,0,0,3,0,0,0,0,4.3001,11,0.0,0,0,0,0,0,0,191,18,0,0.0,0,0.0189,7.167
1,30,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0981,21,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,69,5,0,5,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,4.4113,27,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,20,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4464,12,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,31,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.9102,22,0.0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0.0
1,27,1,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.8842,9,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,21,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.8209,10,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,34,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0719,17,0.0,0,0,0,0,0,0,197,18,0,0.0,0,0.0182,7.5
0,26,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.8731,10,0.0,0,0,0,0,0,0,128,16,0,0.0,0,0.03,5.312
1,41,2,1,3,1,1,0,0,0,0,0,8,0,0,0,0,0,0,0,4.3939,32,0.381,0,0,8,0,0,0,0,0,0,0.0,0,0.0,0.0
0,22,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.6635,15,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,35,2,1,2,0,1,0,0,0,0,0,7,0,0,0,1,0,0,0,4.4004,28,0.3889,0,0,7,0,0,0,0,0,0,0.0,0,0.0,0.0
1,46,2,0,3,1,1,0,0,0,0,0,16,0,0,1,0,0,0,0,4.6318,21,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,37,3,0,3,0,0,0,0,1,0,0,15,1,1,1,0,0,0,1,4.3374,13,1.0,1,0,3,0,0,0,211,24,6,0.25,1,0.061,5.125
1,22,1,0,3,1,0,0,0,0,0,0,3,0,0,1,0,0,1,0,3.8454,6,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,22,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6635,14,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,22,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6635,14,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,63,1,3,3,1,0,0,0,0,0,0,2,1,1,1,1,0,0,1,4.737,21,0.0,1,0,0,0,0,0,229,29,2,0.068966,1,0.1868,6.103
1,46,2,1,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.1621,26,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,54,6,0,4,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,4.1937,25,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,84,2,1,6,1,1,0,0,0,1,0,10,0,0,4,0,1,0,0,5.2447,15,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,19,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7216,12,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,32,2,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0542,23,0.0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0.0
0,25,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7835,17,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,22,1,0,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3.9363,6,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,30,1,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.8477,16,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,55,1,2,3,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,4.4738,25,0.0,1,0,0,0,0,0,229,29,2,0.068966,1,0.1868,6.103
1,43,2,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0651,34,0.0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0.0
0,21,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5585,13,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,25,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9435,17,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,34,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1607,25,0.0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0.0
1,178,3,2,7,1,1,0,0,0,3,0,17,4,1,5,0,1,0,0,5.585,15,0.0,4,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,24,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0535,17,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,28,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9408,20,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,55,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4.236,46,0.0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0.0
0,15,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1899,7,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,37,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1008,28,0.0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0.0
0,23,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.7081,6,0.0,0,0,0,0,0,0,157,19,0,0.0,0,0.0236,5.632
1,68,1,3,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,4.5825,26,0.0,1,0,0,0,0,0,208,27,1,0.037037,2,0.037,5.556
1,22,1,0,3,1,0,0,0,0,0,0,2,0,0,1,0,0,1,0,4.0272,6,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,47,2,0,5,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,3.8174,14,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,19,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5111,11,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,65,1,3,3,0,0,0,0,0,0,0,3,1,1,1,0,1,0,2,4.6425,31,0.0,1,0,0,0,0,1,208,27,1,0.037037,2,0.037,5.556
0,28,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9677,20,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,26,3,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8151,17,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,30,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0151,21,0.0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0.0
1,35,2,0,3,1,1,0,0,0,0,0,12,0,0,0,0,0,0,0,4.4004,26,1.0,0,0,12,1,0,0,0,0,0,0.0,0,0.0,0.0
1,121,3,1,6,1,1,0,0,0,0,0,15,3,1,4,0,1,0,0,5.3242,15,0.0,3,0,0,0,0,1,0,0,0,0.0,0,0.0,0.0
0,23,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7623,15,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,84,2,1,6,1,1,0,0,0,0,0,7,0,0,4,0,1,0,0,5.2786,15,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,22,1,0,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4.0615,7,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,23,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4686,15,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,29,3,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.7363,12,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,25,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8635,18,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,62,1,3,3,1,0,0,0,0,0,0,5,1,1,1,1,0,0,3,4.6731,25,0.0,1,0,0,0,0,0,220,23,3,0.130435,1,0.0407,6.043
